date,store_id,product_id,units_sold,promo_flag,stockout_flag,unit_price,revenue
2025-08-24,2,104,44,0,0,24.99,1099.56
2025-08-25,2,104,32,0,0,24.99,799.68
2025-08-26,2,104,28,0,0,24.99,699.72
2025-08-27,2,104,34,0,0,24.99,849.66
2025-08-28,2,104,33,0,0,24.99,824.67
2025-08-29,2,104,34,0,0,24.99,849.66
2025-08-30,2,104,32,0,0,24.99,799.68
2025-08-31,2,104,38,0,0,24.99,949.62
2025-09-01,2,104,19,0,0,24.99,474.81
2025-09-02,2,104,17,0,0,24.99,424.83
2025-09-03,2,104,24,0,0,24.99,599.76
2025-09-04,2,104,34,0,0,24.99,849.66
2025-09-05,2,104,36,0,0,24.99,899.64
2025-09-06,2,104,30,0,0,24.99,749.7
2025-09-07,2,104,37,0,0,24.99,924.63
2025-09-08,2,104,21,0,0,24.99,524.79
2025-09-09,2,104,29,0,0,24.99,724.71
2025-09-10,2,104,16,0,0,24.99,399.84
2025-09-11,2,104,25,0,0,24.99,624.75
2025-09-12,2,104,30,0,0,24.99,749.7
2025-09-13,2,104,30,0,0,24.99,749.7
2025-09-14,2,104,23,0,0,24.99,574.77
2025-09-15,2,104,20,0,0,24.99,499.8
2025-09-16,2,104,20,0,0,24.99,499.8
2025-09-17,2,104,19,0,0,24.99,474.81
2025-09-18,2,104,26,0,0,24.99,649.74
2025-09-19,2,104,27,0,0,24.99,674.73
2025-09-20,2,104,28,0,0,24.99,699.72
2025-09-21,2,104,36,0,0,24.99,899.64
2025-09-22,2,104,32,0,0,24.99,799.68
2025-09-23,2,104,20,0,0,24.99,499.8
2025-09-24,2,104,25,0,0,24.99,624.75
2025-09-25,2,104,20,0,0,24.99,499.8
2025-09-26,2,104,30,0,0,24.99,749.7
2025-09-27,2,104,32,0,0,24.99,799.68
2025-09-28,2,104,26,0,0,24.99,649.74
2025-09-29,2,104,2,0,1,24.99,49.98
2025-09-30,2,104,26,0,0,24.99,649.74
2025-10-01,2,104,17,0,0,24.99,424.83
2025-10-02,2,104,46,1,0,20.75030346169116,954.51
2025-10-03,2,104,19,0,0,24.99,474.81
2025-10-04,2,104,19,0,0,24.99,474.81
2025-10-05,2,104,30,1,0,21.99009229229232,659.7
2025-10-06,2,104,20,0,0,24.99,499.8
2025-10-07,2,104,16,0,0,24.99,399.84
2025-10-08,2,104,8,0,0,24.99,199.92
2025-10-09,2,104,23,0,0,24.99,574.77
2025-10-10,2,104,28,0,0,24.99,699.72
2025-10-11,2,104,30,0,0,24.99,749.7
2025-10-12,2,104,29,0,0,24.99,724.71
2025-10-13,2,104,14,0,0,24.99,349.86
2025-10-14,2,104,24,0,0,24.99,599.76
2025-10-15,2,104,14,0,0,24.99,349.86
2025-10-16,2,104,15,0,0,24.99,374.85
2025-10-17,2,104,29,0,0,24.99,724.71
2025-10-18,2,104,20,0,0,24.99,499.8
2025-10-19,2,104,20,0,0,24.99,499.8
2025-10-20,2,104,19,0,0,24.99,474.81
2025-10-21,2,104,15,0,0,24.99,374.85
2025-10-22,2,104,26,0,0,24.99,649.74
2025-10-23,2,104,18,0,0,24.99,449.82
2025-10-24,2,104,20,0,0,24.99,499.8
2025-10-25,2,104,20,0,0,24.99,499.8
2025-10-26,2,104,18,0,0,24.99,449.82
2025-10-27,2,104,15,0,0,24.99,374.85
2025-10-28,2,104,13,0,0,24.99,324.87
2025-10-29,2,104,22,0,0,24.99,549.78
2025-10-30,2,104,17,0,0,24.99,424.83
2025-10-31,2,104,22,0,0,24.99,549.78
2025-11-01,2,104,19,0,0,24.99,474.81
2025-11-02,2,104,19,0,0,24.99,474.81
2025-11-03,2,104,19,0,0,24.99,474.81
2025-11-04,2,104,18,0,0,24.99,449.82
2025-11-05,2,104,15,0,0,24.99,374.85
2025-11-06,2,104,16,0,0,24.99,399.84
2025-11-07,2,104,19,0,0,24.99,474.81
2025-11-08,2,104,22,0,0,24.99,549.78
2025-11-09,2,104,21,0,0,24.99,524.79
2025-11-10,2,104,12,0,0,24.99,299.88
2025-11-11,2,104,16,0,0,24.99,399.84
2025-11-12,2,104,12,0,0,24.99,299.88
2025-11-13,2,104,16,0,0,24.99,399.84
2025-11-14,2,104,18,0,0,24.99,449.82
2025-11-15,2,104,18,0,0,24.99,449.82
2025-11-16,2,104,22,0,0,24.99,549.78
2025-11-17,2,104,22,0,0,24.99,549.78
2025-11-18,2,104,20,0,0,24.99,499.8
2025-11-19,2,104,18,0,0,24.99,449.82
2025-11-20,2,104,14,0,0,24.99,349.86
2025-11-21,2,104,16,0,0,24.99,399.84
2025-11-22,2,104,25,0,0,24.99,624.75
2025-11-23,2,104,26,0,0,24.99,649.74
2025-11-24,2,104,18,0,0,24.99,449.82
2025-11-25,2,104,19,0,0,24.99,474.81
2025-11-26,2,104,9,0,0,24.99,224.91
2025-11-27,2,104,16,0,0,24.99,399.84
2025-11-28,2,104,21,0,0,24.99,524.79
2025-11-29,2,104,74,0,0,24.99,1849.26
2025-11-30,2,104,28,0,0,24.99,699.72
2025-12-01,2,104,13,0,0,24.99,324.87
2025-12-02,2,104,16,0,0,24.99,399.84
2025-12-03,2,104,19,0,0,24.99,474.81
2025-12-04,2,104,17,0,0,24.99,424.83
2025-12-05,2,104,25,0,0,24.99,624.75
2025-12-06,2,104,17,0,0,24.99,424.83
2025-12-07,2,104,14,0,0,24.99,349.86
2025-12-08,2,104,16,0,0,24.99,399.84
2025-12-09,2,104,17,0,0,24.99,424.83
2025-12-10,2,104,13,0,0,24.99,324.87
2025-12-11,2,104,16,0,0,24.99,399.84
2025-12-12,2,104,25,0,0,24.99,624.75
2025-12-13,2,104,19,0,0,24.99,474.81
2025-12-14,2,104,24,0,0,24.99,599.76
2025-12-15,2,104,18,0,0,24.99,449.82
2025-12-16,2,104,20,1,0,20.02039003891289,400.41
2025-12-17,2,104,19,0,0,24.99,474.81
2025-12-18,2,104,17,0,0,24.99,424.83
2025-12-19,2,104,16,0,0,24.99,399.84
2025-12-20,2,104,22,0,0,24.99,549.78
2025-12-21,2,104,16,0,0,24.99,399.84
2025-12-22,2,104,14,0,0,24.99,349.86
2025-12-23,2,104,38,1,0,20.08226146598871,763.13
2025-12-24,2,104,39,0,0,24.99,974.61
2025-12-25,2,104,5,0,0,24.99,124.95
2025-12-26,2,104,23,0,0,24.99,574.77
2025-12-27,2,104,23,0,0,24.99,574.77
2025-12-28,2,104,22,0,0,24.99,549.78
2025-12-29,2,104,27,0,0,24.99,674.73
2025-12-30,2,104,11,0,0,24.99,274.89
2025-12-31,2,104,22,0,0,24.99,549.78
2022-01-01,3,101,15,0,0,59.99,899.85
2022-01-02,3,101,30,0,0,59.99,1799.7
2022-01-03,3,101,14,0,0,59.99,839.86
2022-01-04,3,101,18,0,0,59.99,1079.82
2022-01-05,3,101,20,0,0,59.99,1199.8
2022-01-06,3,101,28,0,0,59.99,1679.72
2022-01-07,3,101,30,0,0,59.99,1799.7
2022-01-08,3,101,27,0,0,59.99,1619.73
2022-01-09,3,101,20,0,0,59.99,1199.8
2022-01-10,3,101,25,0,0,59.99,1499.75
2022-01-11,3,101,24,0,0,59.99,1439.76
2022-01-12,3,101,22,0,0,59.99,1319.78
2022-01-13,3,101,32,0,0,59.99,1919.68
2022-01-14,3,101,26,0,0,59.99,1559.74
2022-01-15,3,101,24,0,0,59.99,1439.76
2022-01-16,3,101,29,0,0,59.99,1739.71
2022-01-17,3,101,14,0,0,59.99,839.86
2022-01-18,3,101,26,0,0,59.99,1559.74
2022-01-19,3,101,26,0,0,59.99,1559.74
2022-01-20,3,101,17,0,0,59.99,1019.83
2022-01-21,3,101,26,0,0,59.99,1559.74
2022-01-22,3,101,28,0,0,59.99,1679.72
2022-01-23,3,101,28,0,0,59.99,1679.72
2022-01-24,3,101,26,0,0,59.99,1559.74
2022-01-25,3,101,15,0,0,59.99,899.85
2022-01-26,3,101,22,1,0,52.82712389767083,1162.2
2022-01-27,3,101,26,0,0,59.99,1559.74
2022-01-28,3,101,36,0,0,59.99,2159.64
2022-01-29,3,101,18,0,0,59.99,1079.82
2022-01-30,3,101,14,0,0,59.99,839.86
2022-01-31,3,101,19,0,0,59.99,1139.81
2022-02-01,3,101,24,0,0,59.99,1439.76
2022-02-02,3,101,14,0,0,59.99,839.86
2022-02-03,3,101,22,0,0,59.99,1319.78
2022-02-04,3,101,25,0,0,59.99,1499.75
2022-02-05,3,101,26,0,0,59.99,1559.74
2022-02-06,3,101,24,0,0,59.99,1439.76
2022-02-07,3,101,16,0,0,59.99,959.84
2022-02-08,3,101,20,0,0,59.99,1199.8
2022-02-09,3,101,15,0,0,59.99,899.85
2022-02-10,3,101,19,0,0,59.99,1139.81
2022-02-11,3,101,13,0,0,59.99,779.87
2022-02-12,3,101,19,0,0,59.99,1139.81
2022-02-13,3,101,18,0,0,59.99,1079.82
2022-02-14,3,101,14,0,0,59.99,839.86
2022-02-15,3,101,16,0,0,59.99,959.84
2022-02-16,3,101,21,0,0,59.99,1259.79
2022-02-17,3,101,12,0,0,59.99,719.88
2022-02-18,3,101,23,0,0,59.99,1379.77
2022-02-19,3,101,37,1,0,52.90122499787051,1957.35
2022-02-20,3,101,33,1,0,46.14651917070408,1522.84
2022-02-21,3,101,15,0,0,59.99,899.85
2022-02-22,3,101,19,0,0,59.99,1139.81
2022-02-23,3,101,15,0,0,59.99,899.85
2022-02-24,3,101,18,0,0,59.99,1079.82
2022-02-25,3,101,22,0,0,59.99,1319.78
2022-02-26,3,101,23,0,0,59.99,1379.77
2022-02-27,3,101,23,0,0,59.99,1379.77
2022-02-28,3,101,19,0,0,59.99,1139.81
2022-03-01,3,101,22,0,0,59.99,1319.78
2022-03-02,3,101,14,0,0,59.99,839.86
2022-03-03,3,101,11,0,0,59.99,659.89
2022-03-04,3,101,29,0,0,59.99,1739.71
2022-03-05,3,101,23,0,0,59.99,1379.77
2022-03-06,3,101,24,0,0,59.99,1439.76
2022-03-07,3,101,28,0,0,59.99,1679.72
2022-03-08,3,101,22,0,0,59.99,1319.78
2022-03-09,3,101,15,0,0,59.99,899.85
2022-03-10,3,101,18,0,0,59.99,1079.82
2022-03-11,3,101,23,0,0,59.99,1379.77
2022-03-12,3,101,15,0,0,59.99,899.85
2022-03-13,3,101,27,1,0,46.525909099822414,1256.2
2022-03-14,3,101,13,0,0,59.99,779.87
2022-03-15,3,101,16,0,0,59.99,959.84
2022-03-16,3,101,20,0,0,59.99,1199.8
2022-03-17,3,101,17,0,0,59.99,1019.83
2022-03-18,3,101,21,0,0,59.99,1259.79
2022-03-19,3,101,17,0,0,59.99,1019.83
2022-03-20,3,101,20,0,0,59.99,1199.8
2022-03-21,3,101,24,0,0,59.99,1439.76
2022-03-22,3,101,15,0,0,59.99,899.85
2022-03-23,3,101,10,0,0,59.99,599.9
2022-03-24,3,101,13,0,0,59.99,779.87
2022-03-25,3,101,23,0,0,59.99,1379.77
2022-03-26,3,101,28,0,0,59.99,1679.72
2022-03-27,3,101,16,0,0,59.99,959.84
2022-03-28,3,101,16,0,0,59.99,959.84
2022-03-29,3,101,23,1,0,52.064866181330686,1197.49
2022-03-30,3,101,15,0,0,59.99,899.85
2022-03-31,3,101,17,0,0,59.99,1019.83
2022-04-01,3,101,13,0,0,59.99,779.87
2022-04-02,3,101,20,0,0,59.99,1199.8
2022-04-03,3,101,16,0,0,59.99,959.84
2022-04-04,3,101,17,0,0,59.99,1019.83
2022-04-05,3,101,16,0,0,59.99,959.84
2022-04-06,3,101,13,0,0,59.99,779.87
2022-04-07,3,101,19,0,0,59.99,1139.81
2022-04-08,3,101,24,0,0,59.99,1439.76
2022-04-09,3,101,11,0,0,59.99,659.89
2022-04-10,3,101,15,0,0,59.99,899.85
2022-04-11,3,101,9,0,0,59.99,539.91
2022-04-12,3,101,16,0,0,59.99,959.84
2022-04-13,3,101,11,0,0,59.99,659.89
2022-04-14,3,101,15,0,0,59.99,899.85
2022-04-15,3,101,11,0,0,59.99,659.89
2022-04-16,3,101,16,0,0,59.99,959.84
2022-04-17,3,101,17,0,0,59.99,1019.83
2022-04-18,3,101,16,0,0,59.99,959.84
2022-04-19,3,101,13,0,0,59.99,779.87
2022-04-20,3,101,8,0,0,59.99,479.92
2022-04-21,3,101,15,0,0,59.99,899.85
2022-04-22,3,101,18,0,0,59.99,1079.82
2022-04-23,3,101,15,0,0,59.99,899.85
2022-04-24,3,101,18,0,0,59.99,1079.82
2022-04-25,3,101,10,0,0,59.99,599.9
2022-04-26,3,101,13,0,0,59.99,779.87
2022-04-27,3,101,12,0,0,59.99,719.88
2022-04-28,3,101,10,0,0,59.99,599.9
2022-04-29,3,101,14,0,0,59.99,839.86
2022-04-30,3,101,14,0,0,59.99,839.86
2022-05-01,3,101,11,0,0,59.99,659.89
2022-05-02,3,101,16,0,0,59.99,959.84
2022-05-03,3,101,8,0,0,59.99,479.92
2022-05-04,3,101,17,0,0,59.99,1019.83
2022-05-05,3,101,16,0,0,59.99,959.84
2022-05-06,3,101,12,0,0,59.99,719.88
2022-05-07,3,101,13,0,0,59.99,779.87
2022-05-08,3,101,11,0,0,59.99,659.89
2022-05-09,3,101,15,0,0,59.99,899.85
2022-05-10,3,101,13,0,0,59.99,779.87
2022-05-11,3,101,12,0,0,59.99,719.88
2022-05-12,3,101,14,0,0,59.99,839.86
2022-05-13,3,101,21,1,0,47.00812023013709,987.17
2022-05-14,3,101,13,0,0,59.99,779.87
2022-05-15,3,101,10,0,0,59.99,599.9
2022-05-16,3,101,15,0,0,59.99,899.85
2022-05-17,3,101,18,0,0,59.99,1079.82
2022-05-18,3,101,12,0,0,59.99,719.88
2022-05-19,3,101,15,0,0,59.99,899.85
2022-05-20,3,101,14,0,0,59.99,839.86
2022-05-21,3,101,10,0,0,59.99,599.9
2022-05-22,3,101,20,0,0,59.99,1199.8
2022-05-23,3,101,12,0,0,59.99,719.88
2022-05-24,3,101,12,0,0,59.99,719.88
2022-05-25,3,101,8,0,0,59.99,479.92
2022-05-26,3,101,12,0,0,59.99,719.88
2022-05-27,3,101,16,0,0,59.99,959.84
2022-05-28,3,101,18,0,0,59.99,1079.82
2022-05-29,3,101,15,0,0,59.99,899.85
2022-05-30,3,101,7,0,0,59.99,419.93
2022-05-31,3,101,9,0,0,59.99,539.91
2022-06-01,3,101,11,0,0,59.99,659.89
2022-06-02,3,101,11,0,0,59.99,659.89
2022-06-03,3,101,19,0,0,59.99,1139.81
2022-06-04,3,101,19,0,0,59.99,1139.81
2022-06-05,3,101,12,0,0,59.99,719.88
2022-06-06,3,101,11,0,0,59.99,659.89
2022-06-07,3,101,15,0,0,59.99,899.85
2022-06-08,3,101,7,0,0,59.99,419.93
2022-06-09,3,101,28,1,0,53.713731166494064,1503.98
2022-06-10,3,101,11,0,0,59.99,659.89
2022-06-11,3,101,12,0,0,59.99,719.88
2022-06-12,3,101,16,0,0,59.99,959.84
2022-06-13,3,101,15,0,0,59.99,899.85
2022-06-14,3,101,7,0,0,59.99,419.93
2022-06-15,3,101,11,0,0,59.99,659.89
2022-06-16,3,101,15,0,0,59.99,899.85
2022-06-17,3,101,15,0,0,59.99,899.85
2022-06-18,3,101,13,0,0,59.99,779.87
2022-06-19,3,101,13,0,0,59.99,779.87
2022-06-20,3,101,10,0,0,59.99,599.9
2022-06-21,3,101,12,0,0,59.99,719.88
2022-06-22,3,101,11,0,0,59.99,659.89
2022-06-23,3,101,9,0,0,59.99,539.91
2022-06-24,3,101,14,0,0,59.99,839.86
2022-06-25,3,101,8,0,0,59.99,479.92
2022-06-26,3,101,16,0,0,59.99,959.84
2022-06-27,3,101,15,0,0,59.99,899.85
2022-06-28,3,101,16,0,0,59.99,959.84
2022-06-29,3,101,11,0,0,59.99,659.89
2022-06-30,3,101,24,0,0,59.99,1439.76
2022-07-01,3,101,17,0,0,59.99,1019.83
2022-07-02,3,101,17,0,0,59.99,1019.83
2022-07-03,3,101,18,0,0,59.99,1079.82
2022-07-04,3,101,22,0,0,59.99,1319.78
2022-07-05,3,101,9,0,0,59.99,539.91
2022-07-06,3,101,16,1,0,48.91905068954963,782.7
2022-07-07,3,101,16,0,0,59.99,959.84
2022-07-08,3,101,14,0,0,59.99,839.86
2022-07-09,3,101,17,0,0,59.99,1019.83
2022-07-10,3,101,18,0,0,59.99,1079.82
2022-07-11,3,101,13,0,0,59.99,779.87
2022-07-12,3,101,18,0,0,59.99,1079.82
2022-07-13,3,101,17,0,0,59.99,1019.83
2022-07-14,3,101,8,0,0,59.99,479.92
2022-07-15,3,101,14,0,0,59.99,839.86
2022-07-16,3,101,12,0,0,59.99,719.88
2022-07-17,3,101,16,0,0,59.99,959.84
2022-07-18,3,101,19,0,0,59.99,1139.81
2022-07-19,3,101,11,0,0,59.99,659.89
2022-07-20,3,101,15,0,0,59.99,899.85
2022-07-21,3,101,12,0,0,59.99,719.88
2022-07-22,3,101,15,0,0,59.99,899.85
2022-07-23,3,101,18,0,0,59.99,1079.82
2022-07-24,3,101,15,0,0,59.99,899.85
2022-07-25,3,101,12,0,0,59.99,719.88
2022-07-26,3,101,13,0,0,59.99,779.87
2022-07-27,3,101,0,0,1,59.99,0.0
2022-07-28,3,101,12,0,0,59.99,719.88
2022-07-29,3,101,21,0,0,59.99,1259.79
2022-07-30,3,101,21,0,0,59.99,1259.79
2022-07-31,3,101,17,0,0,59.99,1019.83
2022-08-01,3,101,22,1,0,45.039553404092544,990.87
2022-08-02,3,101,19,0,0,59.99,1139.81
2022-08-03,3,101,23,0,0,59.99,1379.77
2022-08-04,3,101,16,0,0,59.99,959.84
2022-08-05,3,101,19,0,0,59.99,1139.81
2022-08-06,3,101,28,1,0,51.36411748506658,1438.2
2022-08-07,3,101,33,1,0,49.91293586458751,1647.13
2022-08-08,3,101,14,0,0,59.99,839.86
2022-08-09,3,101,17,0,0,59.99,1019.83
2022-08-10,3,101,18,0,0,59.99,1079.82
2022-08-11,3,101,13,0,0,59.99,779.87
2022-08-12,3,101,22,0,0,59.99,1319.78
2022-08-13,3,101,18,0,0,59.99,1079.82
2022-08-14,3,101,22,0,0,59.99,1319.78
2022-08-15,3,101,22,0,0,59.99,1319.78
2022-08-16,3,101,15,0,0,59.99,899.85
2022-08-17,3,101,18,0,0,59.99,1079.82
2022-08-18,3,101,21,0,0,59.99,1259.79
2022-08-19,3,101,21,0,0,59.99,1259.79
2022-08-20,3,101,18,0,0,59.99,1079.82
2022-08-21,3,101,20,0,0,59.99,1199.8
2022-08-22,3,101,19,0,0,59.99,1139.81
2022-08-23,3,101,17,0,0,59.99,1019.83
2022-08-24,3,101,1,0,1,59.99,59.99
2022-08-25,3,101,16,0,0,59.99,959.84
2022-08-26,3,101,2,0,1,59.99,119.98
2022-08-27,3,101,20,0,0,59.99,1199.8
2022-08-28,3,101,18,0,0,59.99,1079.82
2022-08-29,3,101,24,0,0,59.99,1439.76
2022-08-30,3,101,13,0,0,59.99,779.87
2022-08-31,3,101,24,0,0,59.99,1439.76
2022-09-01,3,101,30,1,0,48.89023058721195,1466.71
2022-09-02,3,101,24,0,0,59.99,1439.76
2022-09-03,3,101,18,0,0,59.99,1079.82
2022-09-04,3,101,17,0,0,59.99,1019.83
2022-09-05,3,101,19,0,0,59.99,1139.81
2022-09-06,3,101,26,0,0,59.99,1559.74
2022-09-07,3,101,17,0,0,59.99,1019.83
2022-09-08,3,101,20,0,0,59.99,1199.8
2022-09-09,3,101,28,1,0,50.328336324554336,1409.19
2022-09-10,3,101,26,0,0,59.99,1559.74
2022-09-11,3,101,25,0,0,59.99,1499.75
2022-09-12,3,101,28,0,0,59.99,1679.72
2022-09-13,3,101,17,0,0,59.99,1019.83
2022-09-14,3,101,18,0,0,59.99,1079.82
2022-09-15,3,101,20,0,0,59.99,1199.8
2022-09-16,3,101,16,0,0,59.99,959.84
2022-09-17,3,101,25,0,0,59.99,1499.75
2022-09-18,3,101,29,0,0,59.99,1739.71
2022-09-19,3,101,20,0,0,59.99,1199.8
2022-09-20,3,101,24,0,0,59.99,1439.76
2022-09-21,3,101,18,0,0,59.99,1079.82
2022-09-22,3,101,24,0,0,59.99,1439.76
2022-09-23,3,101,32,0,0,59.99,1919.68
2022-09-24,3,101,26,0,0,59.99,1559.74
2022-09-25,3,101,29,0,0,59.99,1739.71
2022-09-26,3,101,15,0,0,59.99,899.85
2022-09-27,3,101,25,0,0,59.99,1499.75
2022-09-28,3,101,21,0,0,59.99,1259.79
2022-09-29,3,101,17,0,0,59.99,1019.83
2022-09-30,3,101,25,0,0,59.99,1499.75
2022-10-01,3,101,36,0,0,59.99,2159.64
2022-10-02,3,101,23,0,0,59.99,1379.77
2022-10-03,3,101,28,0,0,59.99,1679.72
2022-10-04,3,101,32,0,0,59.99,1919.68
2022-10-05,3,101,19,0,0,59.99,1139.81
2022-10-06,3,101,30,0,0,59.99,1799.7
2022-10-07,3,101,29,0,0,59.99,1739.71
2022-10-08,3,101,31,0,0,59.99,1859.69
2022-10-09,3,101,31,0,0,59.99,1859.69
2022-10-10,3,101,25,0,0,59.99,1499.75
2022-10-11,3,101,15,0,0,59.99,899.85
2022-10-12,3,101,32,0,0,59.99,1919.68
2022-10-13,3,101,22,0,0,59.99,1319.78
2022-10-14,3,101,20,0,0,59.99,1199.8
2022-10-15,3,101,25,0,0,59.99,1499.75
2022-10-16,3,101,20,0,0,59.99,1199.8
2022-10-17,3,101,26,0,0,59.99,1559.74
2022-10-18,3,101,29,0,0,59.99,1739.71
2022-10-19,3,101,28,0,0,59.99,1679.72
2022-10-20,3,101,23,0,0,59.99,1379.77
2022-10-21,3,101,32,0,0,59.99,1919.68
2022-10-22,3,101,23,0,0,59.99,1379.77
2022-10-23,3,101,47,1,0,48.540029729062795,2281.38
2022-10-24,3,101,22,0,0,59.99,1319.78
2022-10-25,3,101,27,0,0,59.99,1619.73
2022-10-26,3,101,31,0,0,59.99,1859.69
2022-10-27,3,101,30,0,0,59.99,1799.7
2022-10-28,3,101,31,0,0,59.99,1859.69
2022-10-29,3,101,27,0,0,59.99,1619.73
2022-10-30,3,101,29,0,0,59.99,1739.71
2022-10-31,3,101,20,0,0,59.99,1199.8
2022-11-01,3,101,21,0,0,59.99,1259.79
2022-11-02,3,101,22,0,0,59.99,1319.78
2022-11-03,3,101,25,0,0,59.99,1499.75
2022-11-04,3,101,33,0,0,59.99,1979.67
2022-11-05,3,101,33,0,0,59.99,1979.67
2022-11-06,3,101,20,0,0,59.99,1199.8
2022-11-07,3,101,31,0,0,59.99,1859.69
2022-11-08,3,101,28,0,0,59.99,1679.72
2022-11-09,3,101,20,0,0,59.99,1199.8
2022-11-10,3,101,28,0,0,59.99,1679.72
2022-11-11,3,101,23,0,0,59.99,1379.77
2022-11-12,3,101,32,0,0,59.99,1919.68
2022-11-13,3,101,34,0,0,59.99,2039.66
2022-11-14,3,101,24,0,0,59.99,1439.76
2022-11-15,3,101,44,1,0,47.81186031685115,2103.72
2022-11-16,3,101,24,0,0,59.99,1439.76
2022-11-17,3,101,27,0,0,59.99,1619.73
2022-11-18,3,101,34,0,0,59.99,2039.66
2022-11-19,3,101,30,0,0,59.99,1799.7
2022-11-20,3,101,34,0,0,59.99,2039.66
2022-11-21,3,101,21,0,0,59.99,1259.79
2022-11-22,3,101,22,0,0,59.99,1319.78
2022-11-23,3,101,30,0,0,59.99,1799.7
2022-11-24,3,101,28,0,0,59.99,1679.72
2022-11-25,3,101,34,0,0,59.99,2039.66
2022-11-26,3,101,36,0,0,59.99,2159.64
2022-11-27,3,101,31,0,0,59.99,1859.69
2022-11-28,3,101,35,0,0,59.99,2099.65
2022-11-29,3,101,74,0,0,59.99,4439.26
2022-11-30,3,101,30,0,0,59.99,1799.7
2022-12-01,3,101,29,0,0,59.99,1739.71
2022-12-02,3,101,26,0,0,59.99,1559.74
2022-12-03,3,101,38,0,0,59.99,2279.62
2022-12-04,3,101,35,0,0,59.99,2099.65
2022-12-05,3,101,26,0,0,59.99,1559.74
2022-12-06,3,101,48,1,0,49.85693466033829,2393.13
2022-12-07,3,101,25,0,0,59.99,1499.75
2022-12-08,3,101,32,0,0,59.99,1919.68
2022-12-09,3,101,30,0,0,59.99,1799.7
2022-12-10,3,101,22,0,0,59.99,1319.78
2022-12-11,3,101,31,0,0,59.99,1859.69
2022-12-12,3,101,0,0,1,59.99,0.0
2022-12-13,3,101,46,1,0,48.355833394884,2224.37
2022-12-14,3,101,26,0,0,59.99,1559.74
2022-12-15,3,101,25,0,0,59.99,1499.75
2022-12-16,3,101,30,0,0,59.99,1799.7
2022-12-17,3,101,35,0,0,59.99,2099.65
2022-12-18,3,101,28,0,0,59.99,1679.72
2022-12-19,3,101,20,0,0,59.99,1199.8
2022-12-20,3,101,23,0,0,59.99,1379.77
2022-12-21,3,101,48,1,0,45.40473652503576,2179.43
2022-12-22,3,101,32,0,0,59.99,1919.68
2022-12-23,3,101,37,0,0,59.99,2219.63
2022-12-24,3,101,65,0,0,59.99,3899.35
2022-12-25,3,101,10,0,0,59.99,599.9
2022-12-26,3,101,22,0,0,59.99,1319.78
2022-12-27,3,101,28,0,0,59.99,1679.72
2022-12-28,3,101,19,0,0,59.99,1139.81
2022-12-29,3,101,26,0,0,59.99,1559.74
2022-12-30,3,101,28,0,0,59.99,1679.72
2022-12-31,3,101,32,0,0,59.99,1919.68
2023-01-01,3,101,8,0,0,59.99,479.92
2023-01-02,3,101,26,0,0,59.99,1559.74
2023-01-03,3,101,36,0,0,59.99,2159.64
2023-01-04,3,101,36,1,0,52.544710861942434,1891.61
2023-01-05,3,101,20,0,0,59.99,1199.8
2023-01-06,3,101,30,0,0,59.99,1799.7
2023-01-07,3,101,24,0,0,59.99,1439.76
2023-01-08,3,101,48,1,0,50.84401776558193,2440.51
2023-01-09,3,101,29,0,0,59.99,1739.71
2023-01-10,3,101,19,0,0,59.99,1139.81
2023-01-11,3,101,22,0,0,59.99,1319.78
2023-01-12,3,101,33,0,0,59.99,1979.67
2023-01-13,3,101,22,0,0,59.99,1319.78
2023-01-14,3,101,21,0,0,59.99,1259.79
2023-01-15,3,101,28,0,0,59.99,1679.72
2023-01-16,3,101,24,0,0,59.99,1439.76
2023-01-17,3,101,20,0,0,59.99,1199.8
2023-01-18,3,101,24,0,0,59.99,1439.76
2023-01-19,3,101,21,0,0,59.99,1259.79
2023-01-20,3,101,25,0,0,59.99,1499.75
2023-01-21,3,101,27,0,0,59.99,1619.73
2023-01-22,3,101,26,0,0,59.99,1559.74
2023-01-23,3,101,19,0,0,59.99,1139.81
2023-01-24,3,101,0,0,1,59.99,0.0
2023-01-25,3,101,25,0,0,59.99,1499.75
2023-01-26,3,101,23,0,0,59.99,1379.77
2023-01-27,3,101,29,0,0,59.99,1739.71
2023-01-28,3,101,27,0,0,59.99,1619.73
2023-01-29,3,101,22,0,0,59.99,1319.78
2023-01-30,3,101,19,0,0,59.99,1139.81
2023-01-31,3,101,0,0,1,59.99,0.0
2023-02-01,3,101,16,0,0,59.99,959.84
2023-02-02,3,101,21,0,0,59.99,1259.79
2023-02-03,3,101,36,0,0,59.99,2159.64
2023-02-04,3,101,34,1,0,52.05350403188496,1769.82
2023-02-05,3,101,26,0,0,59.99,1559.74
2023-02-06,3,101,2,0,1,59.99,119.98
2023-02-07,3,101,24,0,0,59.99,1439.76
2023-02-08,3,101,23,0,0,59.99,1379.77
2023-02-09,3,101,20,0,0,59.99,1199.8
2023-02-10,3,101,20,0,0,59.99,1199.8
2023-02-11,3,101,24,0,0,59.99,1439.76
2023-02-12,3,101,31,0,0,59.99,1859.69
2023-02-13,3,101,19,0,0,59.99,1139.81
2023-02-14,3,101,23,0,0,59.99,1379.77
2023-02-15,3,101,0,0,1,59.99,0.0
2023-02-16,3,101,11,0,0,59.99,659.89
2023-02-17,3,101,22,0,0,59.99,1319.78
